group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
mid,125755,30470,42833,47475,0,1577,3398,12177,0.24229652896505108,0.3406067353186752,0.37751978052562524,0.0,0.01254025684863425,0.02702079440181305,1.7753259225181492,0.09683113991491392
mid,98973,10276,50694,27264,12,529,10194,12392,0.10382629606054176,0.5122002970507108,0.2754690673213907,0.00012124518808159801,0.005344892041263779,0.10299778727531751,1.7257286364085216,0.12520586422559687
mid,85261,10849,46961,3832,15048,8,8560,10394,0.12724457841216968,0.550791100268587,0.04494434735693928,0.17649335569603922,9.382953519194004e-05,0.10039760265537584,1.8293740896857118,0.1219080235981281
mid,143460,14359,112271,7248,7,1130,8443,18097,0.10009061759375436,0.7825944514150286,0.050522793810121286,4.8794088944653564e-05,0.007876760072494075,0.058852641851387145,1.1229947138260683,0.12614666109019937
mid,212756,26458,123812,30538,24387,14,7545,24730,0.12435841997405478,0.5819436349621162,0.1435353174528568,0.11462426441557465,6.580307958412453e-05,0.03546315967587283,1.7604603846029452,0.1162364398653857
mid,100602,20427,51946,11052,128,7053,9993,9760,0.20304765312816841,0.516351563587205,0.10985865092145286,0.0012723405101290233,0.07010795014015626,0.09933202123218227,1.9214373362090291,0.09701596389733802
mid,245592,3795,184913,3741,564,5,52571,30877,0.015452457734779634,0.7529276197921756,0.015232580865826248,0.0022964917424020325,2.035896934753575e-05,0.2140582755138604,0.9896766207323167,0.12572477930877227
mid,119063,16980,38384,30898,22471,8482,1845,15696,0.14261357432619706,0.3223839479939192,0.25950967135046155,0.1887320158235556,0.07123959584421692,0.015495997917069114,2.250940543796771,0.13182936764570016
mid,68366,11432,39951,5031,10671,49,1228,6512,0.16721762279495656,0.5843694233975953,0.07358921101132142,0.15608635871632098,0.0007167305385718047,0.01796214492584033,1.691279780050511,0.095252025860808
mid,173576,46218,56926,3998,97,34,66300,20467,0.26626953034981793,0.3279600866479237,0.023033138221873993,0.0005588330183896391,0.00019587961469327557,0.38196524865188736,1.6999213980069947,0.11791376688021385
mid,78698,7188,54065,16109,5,786,542,9531,0.0913365015629368,0.686993316221505,0.20469389311037128,6.353401611222648e-05,0.009987547332842003,0.006887087346565351,1.2726075767315297,0.12110854151312613
mid,269045,16437,206567,30704,857,50,14427,23745,0.06109386905536249,0.7677786243936888,0.11412217287070936,0.003185340742255013,0.00018584251705105093,0.05362299986991024,1.151510069790111,0.08825661134754409
mid,117163,23597,32634,23770,0,20875,16284,10413,0.20140317335677646,0.2785350323907718,0.20287974872613368,0.0,0.1781705828631906,0.1389858573099016,2.2852369202219056,0.08887618104691754
mid,200225,62931,112755,15205,206,4896,4229,23810,0.3143014109127232,0.5631414658509177,0.07593956798601573,0.001028842552128855,0.024452490947683855,0.021121238606567613,1.5324269768142031,0.11891621925333999
mid,116892,24896,31929,13159,14394,30711,1801,11015,0.21298292440885605,0.27314957396571193,0.11257399993156075,0.12313930807925265,0.26272969920952677,0.015407384594326386,2.3128057799705015,0.09423228279095233
mid,101760,18573,51569,17674,7490,124,6325,9991,0.18251768867924528,0.5067708333333333,0.17368317610062894,0.07360455974842767,0.0012185534591194968,0.062156053459119495,1.9214145272461438,0.09818199685534591
mid,196416,30342,132950,30215,2139,625,142,21546,0.15447825024437928,0.6768796839361355,0.1538316634082763,0.010890151515151516,0.0031820218312153797,0.0007229553600521342,1.3177356934872488,0.10969574780058651
mid,157765,57559,20230,27515,48898,871,2690,14231,0.36484011029062213,0.12822869457737773,0.17440496941653724,0.30994200234526037,0.00552086964789402,0.017050676639305297,2.01544694086899,0.09020378410927646
mid,90466,18293,35273,7572,1597,2729,24998,11379,0.20220856454358543,0.38990338911856387,0.0836999535737183,0.017653040921451153,0.030166029226449717,0.2763248071098534,2.063561091339052,0.1257820617690624
mid,136210,21886,88231,16691,2080,3751,3567,15848,0.1606783642904339,0.6477571397107408,0.1225387269657147,0.015270538139637324,0.027538359885470962,0.026187504588503045,1.5732239918532342,0.1163497540562367
mid,95059,8686,75859,761,38,6323,3390,11539,0.09137483036850798,0.7980201769427409,0.008005554445134075,0.0003997517331341588,0.06651658443703384,0.035662062508547324,1.0670635637736876,0.12138776970092259
mid,101156,40248,21760,11969,0,0,27176,12642,0.3978805014037724,0.2151132903633991,0.118322195420934,0.0,0.0,0.268654355648701,1.8796437484294424,0.12497528569733876
mid,88075,15214,46177,9594,3,2,17083,11143,0.17273914277604316,0.5242917967641215,0.108929889298893,3.4061879080329267e-05,2.2707919386886177e-05,0.19395969344308828,1.734227062963366,0.12651717286403633
mid,77230,9840,24341,31964,1435,101,9545,9636,0.12741162760585265,0.31517544995468083,0.4138806163408002,0.018580862359186844,0.0013077819500194226,0.12359186844490483,1.9226475393616769,0.12477016703353619
mid,82235,19466,28370,33483,0,36,877,8416,0.23671186234571653,0.34498692770718065,0.4071624004377698,0.0,0.0004377698060436554,0.010664558886119049,1.6243265243325258,0.10234085243509454
mid,217494,52508,147038,5961,95,1755,10134,22874,0.2414227518920062,0.6760554314141999,0.027407652624899997,0.00043679365867564163,0.00806918811553422,0.04659438881072581,1.2861605625162211,0.10517071735312239
mid,211315,8091,59024,59587,6401,1726,76482,19220,0.03828881054350141,0.27931760641696046,0.28198187539928543,0.03029127132479947,0.00816790100087547,0.36193360622766957,1.949301339593247,0.09095426259375813
mid,90812,8140,45085,23763,71,0,13750,9185,0.08963573096066599,0.49646522486015066,0.26167246619389506,0.0007818349997797648,0.0,0.1514117077038277,1.7400091833700289,0.1011430207461569
mid,75657,23971,31156,2451,9830,0,8247,7250,0.3168378339082967,0.4118059135308035,0.03239620920734367,0.1299284930673963,0.0,0.10900511519092748,1.943853448385049,0.09582722021756084
mid,132898,10989,97938,10710,5290,104,7865,15939,0.08268747460458396,0.7369411127330735,0.08058812021249379,0.03980496320486388,0.0007825550422128249,0.05918072506734488,1.3492797302746056,0.119934084786829
mid,101245,20024,60391,15361,3504,0,1963,10828,0.1977776680329893,0.5964837769766408,0.15172107264556275,0.03460911649958023,0.0,0.01938861178329794,1.5980607056309877,0.10694849128352017
mid,105723,3744,63794,29935,7614,0,633,11717,0.03541329701200306,0.6034070164486441,0.2831455785401474,0.07201838767344854,0.0,0.005987344286484493,1.443426288274848,0.11082735071838673
mid,185827,65420,93906,11216,0,452,14831,16524,0.3520478724835465,0.5053409891996319,0.060357213967830295,0.0,0.002432369892426827,0.07981079175792538,1.5845133669488929,0.08892141615588693
mid,86714,30544,48214,4297,11,10,3636,8680,0.352238392877736,0.5560117166778145,0.04955370528403718,0.00012685379523491016,0.0001153216320317365,0.041930945406739396,1.410917617993112,0.1000991766035473
mid,86372,9554,39915,27376,5686,1981,1858,9508,0.110614551011902,0.462128930671977,0.3169545686101978,0.06583151947390357,0.022935673597925255,0.021511600981799658,1.8938516086585524,0.11008197100912333
mid,132908,9374,119203,3709,3,280,337,12951,0.07052999067023806,0.8968835585517801,0.027906521804556536,2.2572004694976975e-05,0.002106720438197851,0.0025355885274024135,0.5956710658171297,0.0974433442682156
mid,153219,24408,90018,33088,43,1274,4385,17618,0.15930139212499755,0.5875119926379888,0.21595232967190753,0.00028064404545128215,0.008314895672207756,0.02861916603032261,1.5579912593909482,0.11498573936652765
mid,95043,6728,48682,893,1249,176,37311,10166,0.0707890112896268,0.5122102627231885,0.009395747188114853,0.013141420199278222,0.0018517933987773955,0.3925696789874057,1.4565947677608628,0.10696211188619888
mid,75770,2933,53145,13878,221,0,5590,7307,0.03870925168272403,0.7013989705688267,0.18315956183185958,0.0029167216576481457,0.0,0.07377590075227662,1.2910313693074595,0.09643658440015837
mid,110963,6342,38824,37097,0,26860,1838,11820,0.05715418653064535,0.34988239323017584,0.33431864675612594,0.0,0.2420626695384948,0.016564079918531403,1.8879230111868615,0.10652199381775908
mid,46020,9795,24129,10139,18,136,1801,5086,0.21284224250325945,0.5243155149934811,0.22031725336810082,0.0003911342894393742,0.0029552368535419385,0.03913515862668405,1.6565302280325944,0.11051716644936983
mid,118419,5034,79895,9350,23586,0,552,14328,0.04251007017454969,0.6746805833523337,0.07895692414224069,0.19917411901806298,0.0,0.004661414131178274,1.3656724713057848,0.12099409723101867
mid,119992,38129,74085,7256,220,0,299,10974,0.3177628508567238,0.6174161610774052,0.06047069804653644,0.001833455563704247,0.0,0.0024918327888525903,1.2380812746903944,0.0914560970731382
mid,83997,11916,45273,11972,0,2271,12563,9092,0.14186220936462016,0.5389835351262545,0.142528899841661,0.0,0.027036679881424337,0.14956486541185995,1.8317078630862207,0.10824196102241747
mid,100536,17513,33550,31585,5,799,17080,11289,0.17419630779024428,0.33371130739237687,0.3141660698655208,4.973342882151667e-05,0.007947401925678364,0.16988939285430094,1.9829538203610628,0.11228813559322035
mid,120716,9544,95339,4408,511,699,10212,13793,0.07906159912521953,0.7897793167434308,0.03651545776864707,0.004233075979986083,0.005790450313131648,0.0845952483515027,1.1105575627838353,0.11425991583551476
mid,89310,25520,38036,16499,8,550,8693,11444,0.28574627701265254,0.42588735863845034,0.18473855111409695,8.957563542716382e-05,0.006158324935617512,0.09733512484604187,1.8645251601116608,0.12813794647855783
mid,120383,7737,106607,3529,1257,35,1216,12378,0.06426987199189255,0.885565237616607,0.029314770357940906,0.010441673658240782,0.0002907387255675635,0.010101094008290207,0.6981346440532223,0.10282182700215146
mid,145326,10483,78896,16881,380,168,38516,18269,0.07213437375280404,0.5428897788420517,0.11615953098550845,0.0026148108390790363,0.0011560216341191527,0.2650317217841267,1.6542698635955935,0.1257104716293024
mid,136966,19507,97981,5137,1595,932,11812,12603,0.1424222069710731,0.7153673174364441,0.03750565833856578,0.01164522582246689,0.006804608442971248,0.08624038082443818,1.3525086990987476,0.09201553670253931
mid,114394,17814,78334,8039,2216,668,7321,12809,0.1557249506092977,0.6847736769410984,0.0702746647551445,0.0193716453660157,0.00583946710491809,0.06399811178907985,1.4684599580352127,0.11197265590852667
mid,139183,33001,56011,12833,0,9117,28217,17521,0.23710510622705358,0.40242702054130175,0.09220235229877212,0.0,0.06550368938735333,0.2027330924035263,2.0622223178532337,0.12588462671446943
mid,174691,9896,110171,14851,2,34519,5248,20335,0.05664859666496843,0.6306621405796521,0.08501296575095454,1.1448786714827895e-05,0.19760033430457208,0.0300416163397084,1.5707376360500698,0.11640553892301263
mid,71425,2466,14027,17860,2197,1405,33467,9117,0.03452572628631432,0.19638781939096955,0.25005250262513123,0.030759537976898847,0.01967098354917746,0.46856142807140355,1.9073064129929365,0.12764438221911095
mid,46758,9327,34030,273,268,41,2817,4505,0.1994738868215065,0.7277898969160358,0.0058385730784036955,0.005731639505539159,0.0008768552974891997,0.06024637495187989,1.1366333798434636,0.09634714915094743
mid,158047,20807,75677,52167,0,39,9354,14340,0.13165071149721286,0.4788259188722342,0.3300726998930698,0.0,0.00024676203914025574,0.05918492600302442,1.6660082713829703,0.09073250362234019
mid,100911,8354,55716,8957,1,465,27415,10999,0.08278582116914905,0.5521300948360437,0.08876138379363994,9.909722428674773e-06,0.00460802092933377,0.27167504038211887,1.627520233444727,0.10899703699299383
mid,58087,18035,36425,843,163,29,2588,5853,0.3104825520340179,0.6270766264396509,0.014512713688088557,0.002806135624149982,0.0004992511233150275,0.044553858866872104,1.2639730517210133,0.10076264912975365
mid,127066,6059,55443,26224,175,101,39061,11516,0.047683880817842694,0.43633229974973636,0.2063809358915839,0.001377237026427211,0.0007948625123951333,0.3074071742244188,1.7456842445057683,0.09063006626477578
mid,90937,4517,62125,16503,923,73,6792,9151,0.04967175077251284,0.6831652682626433,0.18147728647305278,0.010149883985616415,0.0008027535546587198,0.0746890704553702,1.3925327170694008,0.10063010655728691
mid,193151,13590,108251,24231,0,0,47077,19126,0.07035945969733524,0.5604475255111286,0.12545107195924432,0.0,0.0,0.24373158823925323,1.6096769394884902,0.0990209732281997
mid,244914,41680,179278,9198,0,565,14190,29280,0.1701821864001241,0.7320038870787297,0.037556040079374804,0.0,0.002306932229272316,0.057938705014821526,1.2003658206328442,0.1195521693329087
mid,148182,4688,81573,22548,386,3015,35969,19213,0.031636770997826996,0.550491962586549,0.15216423047333685,0.0026049047792579398,0.020346600801716807,0.2427352849873804,1.677521702083464,0.12965812311886735
mid,101753,18659,58946,7089,5241,0,11815,13187,0.18337542873428794,0.5793047870824447,0.06966870755653395,0.05150708087230843,0.0,0.11611451259422327,1.7538666262084952,0.1295981445264513
mid,77044,4452,53380,16271,10,450,2479,9508,0.057785161725767094,0.6928508384819064,0.21119100773583926,0.00012979596074970146,0.005840818233736566,0.03217641866985099,1.2827831376663896,0.12340999948081616
mid,207440,50909,121808,24951,3,154,9613,19133,0.2454155418434246,0.5871962977246433,0.12028056305437716,1.4462013112225222e-05,0.0007423833397608948,0.04634111068260702,1.529234626955031,0.09223389895873506
mid,107554,60373,29970,14631,0,7,2571,11377,0.5613273332465553,0.27865072428733473,0.1360339922271603,0.0,6.508358591963106e-05,0.023904271342767354,1.502486234265244,0.10577942242966323
mid,96847,11569,58495,24650,320,1350,460,11451,0.1194564622548969,0.6039939285677409,0.25452517889041476,0.0033041808212954456,0.01393951283984016,0.004749759930612203,1.4578140332663043,0.1182380455770442
mid,211444,70717,107045,22352,7526,106,3695,21971,0.3344478916403398,0.5062569758423034,0.10571120485802388,0.03559334859348102,0.0005013147689222679,0.01747507614309226,1.6471537818575601,0.10390930932067119
mid,170309,29779,59596,24000,27423,1544,27964,21464,0.1748527676165088,0.34992865908437015,0.14092032717002625,0.16101908883265123,0.00906587438127169,0.16419566787427559,2.2821058681934177,0.12602974593239347
mid,91243,11922,50480,1981,1,9018,17838,9453,0.13066207818681982,0.5532479203884133,0.021711254561993798,1.0959744857139726e-05,0.09883497912168605,0.19549992876165842,1.7666034112942701,0.10360246813454183
mid,87338,12898,44537,20449,3,489,8959,10827,0.14767913164945384,0.5099384002381552,0.23413634385948842,3.4349309578877466e-05,0.005598937461357026,0.10257848817238774,1.7727746441292433,0.12396665827016877
mid,113590,21830,43083,43873,0,2399,2402,10205,0.19218241042345277,0.37928514834052296,0.386239985914253,0.0,0.0211198168852892,0.02114622766088564,1.7530450574530865,0.08984065498723479
mid,80117,8895,20484,18497,1030,0,31208,7837,0.11102512575358538,0.2556760737421521,0.2308748455384001,0.01285619781070185,0.0,0.3895303119188187,1.953985465250875,0.0978194390703596
mid,130923,17771,58937,27341,0,0,26873,15588,0.135736272465495,0.4501653643744797,0.20883267263964314,0.0,0.0,0.20525805244303905,1.8502101031202334,0.11906234962535231
mid,131522,16482,60715,49150,2143,2140,889,14421,0.12531743738690104,0.4616337951065221,0.373701738112255,0.016293851979136572,0.01627104210702392,0.0067593254360487215,1.663150254186956,0.10964705524551026
mid,69603,17337,28156,13105,6998,2,4003,7917,0.2490840912029654,0.40452279355774895,0.18828211427668348,0.10054164331997184,2.873439363245837e-05,0.05751188885536543,2.0518439162491875,0.11374509719408646
mid,37235,5895,16087,15227,0,0,24,4795,0.15831878608835773,0.4320397475493487,0.4089431986034645,0.0,0.0,0.0006445548543037464,1.478462918371696,0.128776688599436
mid,108077,10276,62720,12420,0,625,22033,9988,0.0950803593734097,0.5803269890911109,0.11491806767397318,0.0,0.005782914033513144,0.20386391184063213,1.6477786962645242,0.09241559258676685
mid,69696,6047,49836,13175,0,52,582,9135,0.08676251147842057,0.7150482093663911,0.18903523875114783,0.0,0.0007460973370064279,0.008350550964187327,1.1717010834644594,0.13106921487603307
mid,75675,14401,31891,26790,61,310,2219,8946,0.19030062768417574,0.42142054839775356,0.35401387512388505,0.0008060786257020152,0.004096465147010241,0.029322761810373306,1.7013212849372865,0.11821605550049553
